Astronomical twilight begins: 9/06/2013 03:29:29.999
9/6/2013 3:29,m15,SAO071371,91.500,59.001,5.80
9/6/2013 3:29,m16,SAO072095,87.410,50.044,6.32
9/6/2013 3:29,m22,SAO085836,211.798,70.018,6.12
9/6/2013 3:29,m24,SAO102805,227.970,59.170,5.71
9/6/2013 3:30,m15,SAO071371,91.668,59.195,5.80
9/6/2013 3:30,m16,SAO072095,87.559,50.238,6.32
9/6/2013 3:30,m22,SAO085836,212.407,69.915,6.12
9/6/2013 3:31,m16,SAO072095,87.708,50.431,6.32
9/6/2013 3:31,m22,SAO085836,213.010,69.811,6.12
9/6/2013 3:32,m16,SAO072095,87.859,50.624,6.32
9/6/2013 3:32,m17,SAO070289,104.457,68.933,6.49
9/6/2013 3:32,m22,SAO085836,213.608,69.704,6.12
9/6/2013 3:33,m16,SAO072095,88.009,50.818,6.32
9/6/2013 3:33,m17,SAO070289,104.743,69.120,6.49
9/6/2013 3:33,m20,SAO087165,156.155,77.769,6.53
9/6/2013 3:34,m17,SAO070289,105.034,69.307,6.49
9/6/2013 3:34,m19,SAO087165,157.137,77.846,6.53
9/6/2013 3:34,m20,SAO087165,157.137,77.846,6.53
9/6/2013 3:35,m17,SAO070289,105.328,69.494,6.49
9/6/2013 3:35,m19,SAO087165,158.130,77.920,6.53
9/6/2013 3:35,m20,SAO087165,158.130,77.920,6.53
9/6/2013 3:36,m18,SAO070917,98.970,64.061,5.82
9/6/2013 3:36,m19,SAO087165,159.134,77.990,6.53
9/6/2013 3:36,m20,SAO087165,159.134,77.990,6.53
9/6/2013 3:36,m22,SAO085941,211.902,70.093,4.95
9/6/2013 3:36,m24,SAO102917,227.194,59.486,5.69
9/6/2013 3:37,m18,SAO070917,99.193,64.252,5.82
9/6/2013 3:37,m22,SAO085941,212.513,69.990,4.95
9/6/2013 3:37,m23,SAO102592,230.720,50.649,6.37
9/6/2013 3:37,m24,SAO102917,227.575,59.344,5.69
9/6/2013 3:38,m18,SAO070917,99.417,64.443,5.82
9/6/2013 3:38,m22,SAO085941,213.117,69.885,4.95
9/6/2013 3:38,m23,SAO102592,231.027,50.498,6.37
9/6/2013 3:38,m24,SAO102917,227.953,59.200,5.69
9/6/2013 3:39,m18,SAO070917,99.644,64.634,5.82
9/6/2013 3:39,m22,SAO086003,211.416,69.961,3.84
9/6/2013 3:39,m23,SAO102592,231.333,50.348,6.37
9/6/2013 3:40,m22,SAO086003,212.025,69.859,3.84
9/6/2013 3:40,m23,SAO102592,231.638,50.196,6.37
9/6/2013 3:41,m22,SAO086003,212.629,69.756,3.84
9/6/2013 3:42,m19,SAO087302,158.945,77.850,5.11
9/6/2013 3:42,m20,SAO087302,158.945,77.850,5.11
9/6/2013 3:42,m22,SAO086003,213.228,69.651,3.84
9/6/2013 3:43,m19,SAO087302,159.948,77.918,5.11
9/6/2013 3:43,m23,SAO102646,230.777,50.788,5.33
9/6/2013 3:43,m24,SAO103033,226.277,59.376,5.52
9/6/2013 3:44,m23,SAO102646,231.086,50.638,5.33
9/6/2013 3:44,m24,SAO103033,226.661,59.236,5.52
9/6/2013 3:45,m23,SAO102646,231.392,50.487,5.33
9/6/2013 3:45,m24,SAO103033,227.042,59.094,5.52
9/6/2013 3:46,m23,SAO102646,231.697,50.335,5.33
9/6/2013 3:46,m24,SAO103033,227.420,58.952,5.52
9/6/2013 3:47,m24,SAO103033,227.796,58.809,5.52
9/6/2013 3:49,m23,SAO102725,231.007,51.031,5.03
9/6/2013 3:50,m23,SAO102725,231.316,50.880,5.03
9/6/2013 3:51,m23,SAO102725,231.623,50.729,5.03
9/6/2013 3:52,m23,SAO102725,231.928,50.577,5.03
9/6/2013 4:00,m17,SAO070917,104.997,68.604,5.82
9/6/2013 4:01,m16,SAO090734,87.854,49.883,2.94
9/6/2013 4:01,m17,SAO070917,105.285,68.791,5.82
9/6/2013 4:01,m22,SAO086405,211.802,70.146,6.51
9/6/2013 4:02,m16,SAO090734,88.005,50.076,2.94
9/6/2013 4:02,m17,SAO070917,105.578,68.977,5.82
9/6/2013 4:02,m22,SAO086405,212.414,70.043,6.51
