Astronomical twilight begins: 9/10/2013 03:21:59.999
9/10/2013 3:21,m18,SAO070917,99.132,64.200,5.82
9/10/2013 3:21,m22,SAO085941,212.347,70.018,4.95
9/10/2013 3:21,m23,SAO102592,230.636,50.689,6.37
9/10/2013 3:21,m24,SAO102917,227.471,59.382,5.69
9/10/2013 3:22,m18,SAO070917,99.355,64.391,5.82
9/10/2013 3:22,m22,SAO085941,212.954,69.914,4.95
9/10/2013 3:22,m23,SAO102592,230.944,50.539,6.37
9/10/2013 3:22,m24,SAO102917,227.850,59.239,5.69
9/10/2013 3:23,m18,SAO070917,99.581,64.582,5.82
9/10/2013 3:23,m22,SAO085941,213.554,69.808,4.95
9/10/2013 3:23,m23,SAO102592,231.250,50.389,6.37
9/10/2013 3:24,m18,SAO070917,99.810,64.773,5.82
9/10/2013 3:24,m22,SAO086003,211.860,69.887,3.84
9/10/2013 3:24,m23,SAO102592,231.555,50.238,6.37
9/10/2013 3:25,m22,SAO086003,212.466,69.784,3.84
9/10/2013 3:26,m20,SAO087302,158.673,77.831,5.11
9/10/2013 3:26,m22,SAO086003,213.066,69.680,3.84
9/10/2013 3:27,m19,SAO087302,159.674,77.900,5.11
9/10/2013 3:27,m20,SAO087302,159.674,77.900,5.11
9/10/2013 3:27,m23,SAO102646,230.693,50.829,5.33
9/10/2013 3:28,m23,SAO102646,231.002,50.679,5.33
9/10/2013 3:28,m24,SAO103033,226.557,59.274,5.52
9/10/2013 3:29,m23,SAO102646,231.309,50.528,5.33
9/10/2013 3:29,m24,SAO103033,226.939,59.133,5.52
9/10/2013 3:30,m23,SAO102646,231.614,50.377,5.33
9/10/2013 3:30,m24,SAO103033,227.318,58.991,5.52
9/10/2013 3:31,m24,SAO103033,227.694,58.848,5.52
9/10/2013 3:34,m23,SAO102725,231.232,50.921,5.03
9/10/2013 3:35,m23,SAO102725,231.540,50.770,5.03
9/10/2013 3:36,m23,SAO102725,231.845,50.618,5.03
9/10/2013 3:45,m17,SAO070917,105.206,68.740,5.82
9/10/2013 3:45,m22,SAO086405,211.634,70.173,6.51
9/10/2013 3:46,m16,SAO090734,87.963,50.024,2.94
9/10/2013 3:46,m17,SAO070917,105.497,68.927,5.82
9/10/2013 3:46,m22,SAO086405,212.248,70.071,6.51
9/10/2013 3:47,m16,SAO090734,88.115,50.217,2.94
9/10/2013 3:47,m17,SAO070917,105.793,69.113,5.82
9/10/2013 3:47,m22,SAO086405,212.856,69.967,6.51
9/10/2013 3:48,m16,SAO090734,88.267,50.410,2.94
9/10/2013 3:48,m17,SAO070917,106.092,69.299,5.82
9/10/2013 3:48,m22,SAO086405,213.458,69.861,6.51
9/10/2013 3:49,m16,SAO090734,88.419,50.604,2.94
9/10/2013 3:52,m22,SAO086521,211.137,69.637,5.48
9/10/2013 3:53,m22,SAO086521,211.740,69.536,5.48
9/10/2013 3:54,m19,SAO088071,156.761,77.473,4.64
9/10/2013 3:54,m20,SAO088071,156.761,77.473,4.64
9/10/2013 3:54,m22,SAO086521,212.338,69.433,5.48
9/10/2013 3:55,m19,SAO088071,157.726,77.548,4.64
9/10/2013 3:55,m20,SAO088071,157.726,77.548,4.64
9/10/2013 3:56,m19,SAO088071,158.701,77.619,4.64
9/10/2013 3:56,m20,SAO088071,158.701,77.619,4.64
9/10/2013 3:57,m19,SAO088071,159.687,77.688,4.64
9/10/2013 3:57,m20,SAO088071,159.687,77.688,4.64
9/10/2013 4:05,m22,SAO086753,211.902,69.337,6.52
9/10/2013 4:07,m21,SAO104087,218.880,64.950,6.17
9/10/2013 4:07,m22,SAO086843,211.028,69.964,6.23
9/10/2013 4:08,m20,SAO088428,156.052,77.484,4.52
9/10/2013 4:08,m21,SAO104087,219.359,64.828,6.17
9/10/2013 4:08,m22,SAO086843,211.639,69.863,6.23
9/10/2013 4:09,m19,SAO088428,157.013,77.561,4.52
9/10/2013 4:09,m20,SAO088428,157.013,77.561,4.52
9/10/2013 4:09,m21,SAO104087,219.835,64.705,6.17
9/10/2013 4:09,m22,SAO086843,212.245,69.761,6.23
9/10/2013 4:10,m19,SAO088428,157.986,77.635,4.52
9/10/2013 4:10,m20,SAO088428,157.986,77.635,4.52
9/10/2013 4:10,m21,SAO104129,220.040,65.384,5.88
9/10/2013 4:10,m22,SAO086843,212.846,69.656,6.23
9/10/2013 4:10,m23,SAO103194,231.651,51.068,6.38
9/10/2013 4:11,m15,SAO072366,91.859,58.501,5.98
9/10/2013 4:11,m19,SAO088428,158.968,77.706,4.52
9/10/2013 4:11,m20,SAO088428,158.968,77.706,4.52
9/10/2013 4:11,m21,SAO104129,220.521,65.258,5.88
9/10/2013 4:11,m22,SAO086843,213.441,69.551,6.23
9/10/2013 4:11,m23,SAO103194,231.958,50.916,6.38
9/10/2013 4:12,m15,SAO072366,92.029,58.694,5.98
9/10/2013 4:12,m19,SAO088428,159.962,77.774,4.52
9/10/2013 4:12,m20,SAO088428,159.962,77.774,4.52
9/10/2013 4:12,m22,SAO086930,211.130,69.788,5.93
9/10/2013 4:13,m15,SAO072366,92.200,58.887,5.98
9/10/2013 4:13,m22,SAO086930,211.737,69.687,5.93
9/10/2013 4:13,m23,SAO103243,231.505,51.032,6.36
9/10/2013 4:14,m15,SAO072366,92.372,59.081,5.98
9/10/2013 4:14,m22,SAO086930,212.338,69.585,5.93
9/10/2013 4:14,m23,SAO103243,231.812,50.881,6.36
9/10/2013 4:15,m22,SAO086930,212.934,69.480,5.93
9/10/2013 4:16,m22,SAO087010,211.173,69.601,4.77
9/10/2013 4:17,m22,SAO087010,211.775,69.500,4.77
9/10/2013 4:18,m22,SAO087010,212.372,69.397,4.77
9/10/2013 4:22,m21,SAO104362,219.939,65.392,6.39
9/10/2013 4:23,m16,SAO073187,87.578,49.966,5.59
9/10/2013 4:23,m21,SAO104362,220.420,65.267,6.39
9/10/2013 4:23,m24,SAO103913,226.851,59.492,6.29
9/10/2013 4:24,m16,SAO073187,87.728,50.159,5.59
