 ,Area,Mean,Min,Max,X,Y,XM,YM,Slice,Counter,Count
1,0.000,20.000,20,20,326.062,145.069,326.233,145.240,38,0,4,corner
2,0.000,22.000,22,22,1042.395,135.945,1042.338,136.002,38,0,4,corner
3,0.000,55.000,55,55,1052.203,779.173,1052.261,779.230,38,0,4,corner
4,0.000,4.000,4,4,331.651,784.192,331.708,784.363,38,0,4,corner
5,3164.180,15.991,0,87,383.542,723.803,384.462,722.257,0,0,0,star
6,1708.165,19.317,0,78,668.376,606.619,668.193,606.022,0,0,0,star
7,2781.856,22.783,0,88,887.861,748.609,885.726,746.206,0,0,0,star
