 ,Area,Mean,Min,Max,X,Y,XM,YM,Slice,Counter,Count
1,0.000,14.000,14,14,321.842,145.981,321.785,145.924,14,0,4,corner
2,0.000,27.000,27,27,1038.404,136.173,1038.575,136.344,14,0,4,corner
3,0.000,71.000,71,71,1049.010,777.349,1049.181,777.520,14,0,4,corner
4,0.000,3.000,3,3,330.510,786.016,330.681,786.073,14,0,4,corner
5,1359.790,25.552,0,107,338.721,681.207,337.721,680.456,0,0,0,star
6,1648.230,24.648,0,94,561.799,619.963,561.723,619.830,0,0,0,star
7,1501.200,30.921,0,116,521.426,468.052,521.433,467.994,0,0,0,star
8,1638.397,39.451,1,79,649.045,425.797,648.769,425.495,0,0,0,star
9,1907.170,30.473,0,73,946.709,362.329,946.530,361.980,0,0,0,star
