 ,Area,Mean,Min,Max,X,Y,XM,YM,Slice,Counter,Count
1,0.000,5.000,5,5,325.264,144.156,325.207,144.213,37,0,4,corner
2,0.000,25.000,25,25,1041.939,135.489,1041.996,135.660,37,0,4,corner
3,0.000,97.000,97,97,1051.405,779.174,1051.576,779.230,37,0,4,corner
4,0.000,5.000,5,5,332.791,784.420,332.734,784.363,37,0,4,corner
5,2863.799,16.377,0,68,393.806,712.170,394.751,710.242,0,0,0,star
6,1801.230,20.014,0,68,678.640,597.210,678.346,596.383,0,0,0,star
7,2559.556,23.437,0,102,896.928,738.858,894.804,737.002,0,0,0,star
