 ,Area,Mean,Min,Max,X,Y,XM,YM,Slice,Counter,Count
1,0.000,15.000,15,15,320.930,146.665,321.101,146.608,21,0,4,corner
2,0.000,33.000,33,33,1038.062,135.032,1038.233,134.975,21,0,4,corner
3,0.000,56.000,56,56,1050.151,777.349,1050.208,777.520,21,0,4,corner
4,0.000,9.000,9,9,328.913,786.473,328.970,786.415,21,0,4,corner
5,1553.644,22.948,0,89,449.576,533.743,449.614,533.943,0,0,0,star
6,1553.644,32.737,2,88,572.747,500.897,572.541,500.170,0,0,0,star
7,2008.312,27.772,1,71,864.937,420.152,864.838,419.654,0,0,0,star
8,278.139,30.981,0,81,1040.799,586.091,1041.139,585.310,0,0,0,star
