 ,Area,Mean,Min,Max,X,Y,XM,YM,Slice,Counter,Count
1,0.000,10.000,10,10,325.036,144.612,325.207,144.555,43,0,4,corner
2,0.000,15.000,15,15,1042.509,135.146,1042.681,135.318,43,0,4,corner
3,0.000,42.000,42,42,1052.089,778.375,1052.261,778.546,43,0,4,corner
4,0.000,10.000,10,10,332.221,783.507,332.392,783.678,43,0,4,corner
5,2054.200,15.363,0,72,619.279,661.533,619.196,660.674,0,0,0,star
