 ,Area,Mean,Min,Max,X,Y,XM,YM,Slice,Counter,Count
1,0.000,48.000,48,48,333.566,143.260,333.738,143.375,2,0,4,corner
2,0.000,44.000,44,44,1050.958,142.514,1051.130,142.687,2,0,4,corner
3,0.000,99.000,99,99,1052.564,782.624,1052.507,782.624,2,0,4,corner
4,0.000,5.000,5,5,335.402,782.280,335.460,782.280,2,0,4,corner
5,1747.276,54.206,28,82,599.834,510.332,599.990,510.036,0,0,0,star
