 ,Area,Mean,Min,Max,X,Y,XM,YM,Slice,Counter,Count
1,0.000,32.000,32,32,333.911,143.547,334.083,143.719,8,0,4,corner
2,0.000,46.000,46,46,1051.072,143.547,1051.130,143.719,8,0,4,corner
3,0.000,187.000,187,187,1052.449,783.141,1052.507,783.313,8,0,4,corner
4,0.000,16.000,16,16,335.746,782.337,335.804,782.280,8,0,4,corner
5,1876.085,43.588,17,76,528.405,608.268,528.648,607.836,0,0,0,star
6,1836.980,64.519,33,88,805.172,349.573,805.087,349.362,0,0,0,star
7,2428.293,66.611,33,91,860.250,291.053,860.115,290.788,0,0,0,star
