 ,Area,Mean,Min,Max,X,Y,XM,YM,Slice,Counter,Count
1,0.000,34.000,34,34,334.599,143.662,334.771,143.719,18,0,4,corner
2,0.000,28.000,28,28,1051.761,143.203,1051.818,143.375,18,0,4,corner
3,0.000,120.000,120,120,1052.679,782.682,1052.851,782.624,18,0,4,corner
4,0.000,15.000,15,15,335.632,781.936,335.804,781.936,18,0,4,corner
5,1654.254,26.791,0,51,412.741,761.454,413.065,761.106,0,0,0,star
6,1439.059,43.800,19,74,640.454,609.645,640.558,609.467,0,0,0,star
7,1454.227,56.256,20,86,679.525,504.997,679.448,504.684,0,0,0,star
8,1549.026,61.766,33,118,729.440,442.690,729.361,442.418,0,0,0,star
9,2114.032,59.013,26,86,951.817,354.565,951.633,354.442,0,0,0,star
