 ,Area,Mean,Min,Max,X,Y,XM,YM,Slice,Counter,Count
1,0.000,39.000,39,39,333.681,143.662,333.738,143.719,30,0,4,corner
2,0.000,42.000,42,42,1051.474,142.859,1051.474,143.031,30,0,4,corner
3,0.000,121.000,121,121,1052.851,782.624,1052.851,782.624,30,0,4,corner
4,0.000,21.000,21,21,335.976,782.108,336.148,782.280,30,0,4,corner
5,2179.562,35.432,10,73,536.150,697.253,536.251,696.823,0,0,0,star
6,1885.328,42.266,7,74,583.655,633.742,583.752,633.091,0,0,0,star
7,1594.649,51.447,18,89,800.525,537.183,800.404,536.793,0,0,0,star
8,1813.043,47.729,21,79,538.388,525.823,538.552,525.622,0,0,0,star
9,1927.632,59.670,27,87,461.106,351.983,461.461,351.853,0,0,0,star
