 ,Area,Mean,Min,Max,X,Y,XM,YM,Slice,Counter,Count
1,0.000,30.000,30,30,333.681,144.121,333.738,144.063,41,0,4,corner
2,0.000,31.000,31,31,1051.302,142.973,1051.474,143.031,41,0,4,corner
3,0.000,126.000,126,126,1052.793,782.682,1052.851,782.624,41,0,4,corner
4,0.000,16.000,16,16,335.632,782.108,335.804,782.280,41,0,4,corner
5,1993.400,31.795,7,65,641.831,743.898,641.910,743.318,0,0,0,star
6,1555.899,51.721,24,78,602.932,467.130,603.048,467.040,0,0,0,star
7,1454.345,58.095,28,82,747.168,381.243,747.114,381.047,0,0,0,star
