 ,Area,Mean,Min,Max,X,Y,XM,YM,Slice,Counter,Count
1,0.000,33.000,33,33,333.566,143.891,333.738,144.063,42,0,4,corner
2,0.000,30.000,30,30,1051.187,142.859,1051.130,143.031,42,0,4,corner
3,0.000,162.000,162,162,1052.679,782.911,1052.851,782.969,42,0,4,corner
4,0.000,10.000,10,10,335.861,782.567,335.804,782.624,42,0,4,corner
5,1881.299,29.962,0,57,629.955,759.905,630.176,759.437,0,0,0,star
6,1685.064,49.248,25,77,586.581,485.891,586.763,485.586,0,0,0,star
7,1371.277,57.480,27,90,736.669,395.357,736.600,395.288,0,0,0,star
8,857.344,43.904,22,76,966.103,499.661,965.966,499.508,0,0,0,star
