 ,Area,Mean,Min,Max,X,Y,XM,YM,Slice,Counter,Count
1,0.000,34.000,34,34,333.222,144.465,333.394,144.408,40,0,4,corner
2,0.000,50.000,50,50,1050.900,142.859,1050.785,143.031,40,0,4,corner
3,0.000,128.000,128,128,1052.679,782.682,1052.851,782.624,40,0,4,corner
4,0.000,13.000,13,13,335.976,782.452,336.148,782.624,40,0,4,corner
5,1984.512,33.466,7,69,652.158,729.956,652.234,729.338,0,0,0,star
6,1422.824,54.283,7,85,613.604,450.435,613.707,450.251,0,0,0,star
7,1695.018,59.472,26,83,762.142,361.794,762.081,361.714,0,0,0,star
