 ,Area,Mean,Min,Max,X,Y,XM,YM,Slice,Counter,Count
1,2287.515,30.203,1,58,436.838,735.636,437.066,735.203,0,0,0,star
2,995.396,46.904,13,75,664.723,576.770,664.745,576.571,0,0,0,star
3,1444.036,59.388,28,84,703.966,471.433,703.913,471.205,0,0,0,star
4,1406.827,63.835,33,85,753.536,411.020,753.436,410.779,0,0,0,star
5,2079.430,60.115,22,88,978.840,326.682,978.617,326.543,0,0,0,star
6,0.000,51.000,51,51,333.911,142.744,334.083,142.687,16,0,4,corner
7,0.000,31.000,31,31,1051.474,142.514,1051.474,142.687,16,0,4,corner
8,0.000,170.000,170,170,1052.793,782.796,1052.851,782.969,16,0,4,corner
9,0.000,24.000,24,24,335.976,782.280,336.148,782.280,16,0,4,corner
