 ,Area,Mean,Min,Max,X,Y,XM,YM,Slice,Counter,Count
1,0.000,33.000,33,33,333.911,143.891,334.083,144.063,37,0,4,corner
2,0.000,35.000,35,35,1051.646,142.859,1051.818,143.031,37,0,4,corner
3,0.000,165.000,165,165,1052.908,782.796,1052.851,782.969,37,0,4,corner
4,0.000,9.000,9,9,335.632,782.452,335.804,782.624,37,0,4,corner
5,1863.998,37.829,10,90,686.410,683.828,686.390,683.316,0,0,0,star
6,1471.764,41.512,9,70,351.122,508.439,351.568,507.737,0,0,0,star
7,810.300,28.136,0,61,473.327,770.232,473.388,770.010,0,0,0,star
8,1196.846,58.635,28,82,653.707,404.823,653.781,404.791,0,0,0,star
9,1614.793,61.605,30,88,802.934,317.559,802.872,317.489,0,0,0,star
