 ,Area,Mean,Min,Max,X,Y,XM,YM,Slice,Counter,Count
1,0.000,38.000,38,38,333.911,143.777,334.083,143.719,7,0,4,corner
2,0.000,48.000,48,48,1051.531,143.547,1051.474,143.719,7,0,4,corner
3,0.000,169.000,169,169,1052.908,783.026,1052.851,782.969,7,0,4,corner
4,0.000,10.000,10,10,335.517,782.567,335.460,782.624,7,0,4,corner
5,1823.353,45.297,12,74,540.281,590.884,540.536,590.443,0,0,0,star
6,1811.384,65.377,29,92,818.769,332.878,818.662,332.675,0,0,0,star
7,1850.489,67.403,40,90,872.298,272.292,872.219,272.179,0,0,0,star
