 ,Area,Mean,Min,Max,X,Y,XM,YM,Slice,Counter,Count
1,0.000,38.000,38,38,333.222,143.318,333.394,143.375,20,0,4,corner
2,0.000,43.000,43,43,1051.187,142.859,1051.130,143.031,20,0,4,corner
3,0.000,71.000,71,71,1052.507,782.395,1052.507,782.280,20,0,4,corner
4,0.000,12.000,12,12,335.632,782.051,335.804,781.936,20,0,4,corner
5,1907.606,40.543,15,63,618.939,640.454,619.025,640.128,0,0,0,star
6,1669.777,52.332,19,87,652.847,538.904,652.975,538.489,0,0,0,star
7,1550.093,59.574,26,85,702.073,475.220,702.098,474.881,0,0,0,star
8,2278.983,57.768,22,84,928.065,383.653,927.826,383.361,0,0,0,star
9,1800.245,73.330,42,102,593.638,192.085,593.736,192.042,0,0,0,star
