 ,Area,Mean,Min,Max,X,Y,XM,YM,Slice,Counter,Count
1,0.000,46.000,46,46,333.738,143.547,333.738,143.719,31,0,4,corner
2,0.000,26.000,26,26,1051.302,142.859,1051.474,143.031,31,0,4,corner
3,0.000,159.000,159,159,1052.679,782.969,1052.851,782.969,31,0,4,corner
4,0.000,14.000,14,14,335.632,782.452,335.804,782.624,31,0,4,corner
5,2428.530,29.733,2,75,497.251,752.159,497.562,751.513,0,0,0,star
6,2064.855,35.819,3,64,545.100,688.992,545.347,688.398,0,0,0,star
7,1538.124,46.629,15,85,758.011,591.228,757.970,590.888,0,0,0,star
8,1972.307,40.953,14,75,498.800,581.245,499.057,580.840,0,0,0,star
9,2147.212,53.118,25,87,417.216,411.020,417.681,410.711,0,0,0,star
