0	Area	X	Y	XM	YM	IntDen	RawIntDen	Slice	Label
1	0	41.590213	5.477949	41.588525	5.476261	0.010396	57	0.013505	corner
2	0	13.567984	5.604558	13.565732	5.611311	0.008207	45	0.013505	corner
3	0	13.707535	30.305131	13.714287	30.311883	0.008025	44	0.054020	corner
4	0	41.534505	30.197091	41.534505	30.203843	0.006931	38	0.054020	corner
5	0	0	0	27.600762	17.900825	0	0	0	center
6	6.322157	39.704583	22.809878	39.721932	22.795392	367.806779	2016662	0	star
7	6.322157	24.525008	8.629670	24.529918	8.643075	396.047656	2171505	0	star
8	6.322157	17.110785	23.971304	17.108860	23.965815	306.783480	1682075	0	star
9	6.322157	14.625872	16.827180	14.684689	16.818639	325.718764	1785896.000000	0	star
10	6.322157	24.497998	13.072801	24.509859	13.078393	378.707320	2076429	0	star
11	6.322157	38.853770	19.420133	38.838824	19.409952	367.868607	2017001	0	star
12	6.322157	30.966874	16.962230	30.963923	16.968202	369.157696	2024069	0	star
