0	Area	X	Y	XM	YM	IntDen	RawIntDen	Slice	Label
1	0	40.253005	5.274276	40.259745	5.277646	0.003635	20	0.026961	corner
2	0	12.253424	5.662264	12.247105	5.668583	0.004180	23	0.026961	corner
3	0	12.616698	30.352643	12.611080	30.351520	0.007269	40	0.026961	corner
4	0	40.506888	29.962832	40.502395	29.960584	0.008541	47	0.026961	corner
5	0	0	0	26.405081	17.814583	0	0	0	center
6	6.299349	26.758947	10.258720	26.760302	10.245445	418.440589	2302591	0	star
7	6.299349	39.363287	25.249122	39.357859	25.230511	318.905821	1754872	0	star
8	6.299349	24.898627	7.050342	24.901270	7.056443	381.811175	2101027	0	star
9	6.299349	21.703730	20.288269	21.698134	20.275450	378.487589	2082738	0	star
10	6.299349	22.027264	28.376616	22.028835	28.363522	258.912080	1424739	0	star
11	6.299349	17.699998	25.356966	17.703565	25.320419	284.906164	1567779	0	star
12	6.299349	25.235641	22.404720	25.245766	22.369921	353.337623	1944343.000000	0	star
