0	Area	X	Y	XM	YM	IntDen	RawIntDen	Slice	Label
1	0	41.376471	5.687586	41.372248	5.682518	0.003835	21	0.040541	corner
2	0	13.379425	6.041899	13.385338	6.047389	0.005296	29	0.040541	corner
3	0	13.696153	30.735262	13.696153	30.736951	0.009131	50	0.040541	corner
4	0	41.676306	30.531992	41.683063	30.534246	0.008583	47	0.040541	corner
5	0	0	0	27.534200	18.250276	0	0	0	center
6	6.330360	21.297619	14.040753	21.314676	14.050167	442.051359	2420600	0	star
7	6.330360	28.405835	12.135319	28.423931	12.147424	451.867215	2474350	0	star
8	6.330360	28.892329	13.756965	28.882344	13.725193	423.926815	2321353	0	star
9	6.330360	36.027572	15.216446	36.019645	15.195744	410.774299	2249332	0	star
10	6.330360	40.257366	13.675883	40.197659	13.656241	384.577925	2105885	0	star
11	6.330360	37.432999	22.216552	37.445796	22.147070	343.844772	1882837	0	star
12	6.330360	23.838198	21.432757	23.836602	21.389763	338.781434	1855111	0	star
13	6.330360	24.743618	25.513900	24.751301	25.485897	298.783876	1636091	0	star
14	6.330360	16.689442	21.203023	16.682833	21.202482	317.652416	1739412	0	star
15	6.330360	17.757025	18.770554	17.756113	18.734182	327.573279	1793737	0	star
16	6.330360	27.405820	20.865181	27.403545	20.851077	343.633297	1881679	0	star
17	6.330360	35.419455	8.594725	35.407038	8.590457	346.631014	1898094	0	star
18	6.330360	26.108503	11.594770	26.103760	11.597559	369.351935	2022510	0	star
19	6.330360	38.027602	18.230006	38.022776	18.216855	348.352395	1907520	0	star
