0	Area	X	Y	XM	YM	IntDen	RawIntDen	Slice	Label
1	0	41.376471	5.687586	41.372248	5.682518	0.003835	21	0.040541	corner
2	0	13.379425	6.041899	13.385338	6.047389	0.005296	29	0.040541	corner
3	0	13.696153	30.735262	13.696153	30.736951	0.009131	50	0.040541	corner
4	0	41.676306	30.531992	41.683063	30.534246	0.008583	47	0.040541	corner
5	0	0	0	27.534200	18.250276	0	0	0	center
6	6.330360	15.662399	14.175890	15.674646	14.168224	410.818676	2249575	0	star
7	6.330360	22.797642	12.473162	22.809984	12.501339	435.740540	2386043	0	star
8	6.330360	23.067917	14.081294	23.070803	14.057920	426.395115	2334869	0	star
9	6.330360	30.324783	16.094838	30.317502	16.057177	439.776637	2408144	0	star
10	6.330360	34.541063	14.689411	34.545229	14.666715	437.793743	2397286	0	star
11	6.330360	17.865135	21.392216	17.856073	21.380920	325.102788	1780209.000000	0	star
12	6.330360	18.392170	25.676064	18.410897	25.657995	283.057505	1549976	0	star
13	6.330360	21.324647	21.473298	21.321416	21.457450	322.164788	1764121	0	star
14	6.330360	31.270743	23.230081	31.288510	23.149142	339.629889	1859757	0	star
15	6.330360	31.622100	22.284121	31.579979	22.373392	384.862266	2107442	0	star
16	6.330360	32.095080	18.946233	32.088212	18.922856	371.639806	2035038	0	star
17	6.330360	30.108564	9.175814	30.093512	9.195119	375.059193	2053762	0	star
18	6.330360	25.676064	8.743376	25.690820	8.771072	350.142808	1917324.000000	0	star
19	6.330360	26.932840	10.027179	26.946174	10.040880	362.046564	1982507	0	star
20	6.330360	35.149180	12.148832	35.142527	12.141499	369.483057	2023228.000000	0	star
21	6.330360	38.324904	24.851727	38.331555	24.854697	280.046640	1533489	0	star
