0	Area	X	Y	XM	YM	IntDen	RawIntDen	Slice	Label
1	0	41.376471	5.687586	41.372248	5.682518	0.003835	21	0.040541	corner
2	0	13.379425	6.041899	13.385338	6.047389	0.005296	29	0.040541	corner
3	0	13.696153	30.735262	13.696153	30.736951	0.009131	50	0.040541	corner
4	0	41.676306	30.531992	41.683063	30.534246	0.008583	47	0.040541	corner
5	0	0	0	27.534200	18.250276	0	0	0	center
6	6.330360	16.094838	23.743602	16.094388	23.728989	375.041114	2053663	0	star
7	6.330360	25.284166	14.000212	25.274378	13.979775	453.154142	2481397	0	star
8	6.330360	32.203190	11.716393	32.218166	11.748499	434.765711	2380705	0	star
9	6.330360	32.595088	13.365067	32.595784	13.316784	409.570647	2242741	0	star
10	6.330360	27.892314	21.162482	27.891904	21.123364	346.042245	1894870	0	star
11	6.330360	28.932870	25.189570	28.953254	25.168481	303.467181	1661736	0	star
12	6.330360	39.933037	14.473192	39.929070	14.469445	383.564929	2100338	0	star
13	6.330360	20.730043	21.311133	20.737609	21.299792	329.537363	1804492	0	star
14	6.330360	21.540866	18.459739	21.552211	18.440254	362.499646	1984988	0	star
15	6.330360	16.081324	15.838077	16.070934	15.821404	336.268027	1841348	0	star
16	6.330360	13.838047	14.297514	13.965961	14.281961	284.836778	1559719	0	star
17	6.330360	31.541018	20.567879	31.537769	20.541365	331.439539	1814908	0	star
18	6.330360	30.040995	11.040708	30.035002	11.050423	361.261661	1978209	0	star
19	6.330360	22.135470	8.851485	22.132267	8.861271	340.627545	1865220	0	star
