0	Area	X	Y	XM	YM	IntDen	RawIntDen	Slice	Label
1	0	41.376471	5.687586	41.372248	5.682518	0.003835	21	0.040541	corner
2	0	13.379425	6.041899	13.385338	6.047389	0.005296	29	0.040541	corner
3	0	13.696153	30.735262	13.696153	30.736951	0.009131	50	0.040541	corner
4	0	41.676306	30.531992	41.683063	30.534246	0.008583	47	0.040541	corner
5	0	0	0	27.534200	18.250276	0	0	0	center
6	6.330360	15.729968	23.784144	15.725043	23.748115	384.528070	2105612	0	star
7	6.330360	24.892268	13.838047	24.889789	13.849923	459.061735	2513746	0	star
8	6.330360	31.838320	11.716393	31.854959	11.712831	436.187412	2388490	0	star
9	6.330360	32.297786	13.243444	32.291055	13.229154	415.063143	2272817	0	star
10	6.330360	39.568166	14.527247	39.561326	14.507994	399.554091	2187892	0	star
11	6.330360	27.527443	21.135455	27.527309	21.111886	341.195678	1868331	0	star
12	6.330360	28.446376	25.311194	28.474376	25.292828	311.278228	1704508	0	star
13	6.330360	20.432742	21.392216	20.434207	21.386040	321.248763	1759105	0	star
14	6.330360	21.054373	18.554335	21.070875	18.534723	354.965817	1943734	0	star
15	6.330360	15.838077	15.959701	15.829264	15.948818	332.126558	1818670	0	star
16	6.330360	13.662369	14.121835	13.824007	14.110624	275.612247	1509207	0	star
17	6.330360	31.095065	20.635447	31.090929	20.599515	330.587431	1810242	0	star
18	6.330360	40.689805	21.540866	40.594492	21.513731	285.630264	1564064	0	star
19	6.330360	29.500446	11.027194	29.491606	11.029113	379.517692	2078176	0	star
20	6.330360	19.716514	7.716333	19.726201	7.726066	317.935843	1740964	0	star
