0	Area	X	Y	XM	YM	IntDen	RawIntDen	Slice	Label
1	0	41.376471	5.687586	41.372248	5.682518	0.003835	21	0.040541	corner
2	0	13.379425	6.041899	13.385338	6.047389	0.005296	29	0.040541	corner
3	0	13.696153	30.735262	13.696153	30.736951	0.009131	50	0.040541	corner
4	0	41.676306	30.531992	41.683063	30.534246	0.008583	47	0.040541	corner
5	0	0	0	27.534200	18.250276	0	0	0	center
6	6.330360	17.797567	14.175890	17.798051	14.165910	422.884234	2315644	0	star
7	6.330360	24.946323	12.392079	24.954504	12.419003	441.013526	2414917	0	star
8	6.330360	25.216598	14.040753	25.214692	14.014425	420.368088	2301866	0	star
9	6.330360	32.459951	15.716454	32.454738	15.700093	431.281676	2361627	0	star
10	6.330360	36.554607	14.256972	36.574845	14.242220	422.504018	2313562	0	star
11	6.330360	20.108412	21.486812	20.105689	21.448643	333.871680	1828226	0	star
12	6.330360	20.648961	25.743633	20.666495	25.737636	287.074975	1571975	0	star
13	6.330360	33.446452	22.851697	33.483153	22.799198	351.267933	1923485.000000	0	star
14	6.330360	33.824836	22.000333	33.795261	22.097350	388.013749	2124699	0	star
15	6.330360	33.905918	18.797582	33.918843	18.785604	367.421636	2011940	0	star
16	6.330360	32.054539	9.094732	32.038515	9.106586	353.980031	1938336	0	star
17	6.330360	27.622040	8.243368	27.639209	8.260358	336.809679	1844314	0	star
18	6.330360	23.594952	21.338161	23.594922	21.309574	327.693260	1794394	0	star
19	6.330360	13.986698	18.567848	14.110298	18.562930	285.428651	1562960	0	star
20	6.330360	40.811428	24.040904	40.678801	24.040313	249.954604	1368710	0	star
21	6.330360	40.095201	24.905782	40.186614	24.792967	295.947048	1620557	0	star
22	6.330360	22.784128	11.716393	22.781531	11.718938	359.822063	1970326	0	star
