0	Area	X	Y	XM	YM	IntDen	RawIntDen	Slice	Label
1	0	41.590213	5.477949	41.588525	5.476261	0.010396	57	0.013505	corner
2	0	13.567984	5.604558	13.565732	5.611311	0.008207	45	0.013505	corner
3	0	13.707535	30.305131	13.714287	30.311883	0.008025	44	0.054020	corner
4	0	41.534505	30.197091	41.534505	30.203843	0.006931	38	0.054020	corner
5	0	0	0	27.600762	17.900825	0	0	0	center
6	6.322157	33.627351	8.062461	33.618723	8.069780	453.001786	2483781	0	star
7	6.322157	26.847861	23.822750	26.854834	23.797985	387.052662	2122186	0	star
8	6.322157	24.160374	16.503061	24.162816	16.483543	468.254373	2567410	0	star
9	6.322157	25.173246	15.125555	25.170803	15.113867	464.121736	2544751	0	star
10	6.322157	33.721885	12.505593	33.719675	12.505331	447.114615	2451502	0	star
11	6.322157	25.335305	7.927412	25.337484	7.928383	432.230808	2369895	0	star
