0	Area	X	Y	XM	YM	IntDen	RawIntDen	Slice	Label
1	0	41.376471	5.687586	41.372248	5.682518	0.003835	21	0.040541	corner
2	0	13.379425	6.041899	13.385338	6.047389	0.005296	29	0.040541	corner
3	0	13.696153	30.735262	13.696153	30.736951	0.009131	50	0.040541	corner
4	0	41.676306	30.531992	41.683063	30.534246	0.008583	47	0.040541	corner
5	0	0	0	27.534200	18.250276	0	0	0	center
6	6.330360	15.000227	14.148863	15.006805	14.150399	408.181817	2235136	0	star
7	6.330360	22.108443	12.594785	22.118822	12.625542	439.047251	2404150	0	star
8	6.330360	22.392231	14.351568	22.400077	14.316020	415.554392	2275507	0	star
9	6.330360	29.554501	16.027269	29.551067	16.005289	441.339504	2416702	0	star
10	6.330360	33.851863	14.527247	33.851785	14.536432	439.744861	2407970.000000	0	star
11	6.330360	29.270713	9.337979	29.270927	9.348625	372.436397	2039400	0	star
12	6.330360	31.149120	19.108397	31.155311	19.088047	375.318697	2055183	0	star
13	6.330360	16.946202	21.540866	16.946972	21.517076	326.305344	1786794	0	star
14	6.330360	17.594861	25.608496	17.596449	25.598946	281.883438	1543547	0	star
15	6.330360	34.378898	12.094778	34.380134	12.103990	371.610221	2034876	0	star
16	6.330360	30.500461	23.230081	30.515371	23.161432	358.185235	1961363	0	star
17	6.330360	30.716681	22.324662	30.700083	22.428326	391.037215	2141255	0	star
18	6.330360	40.838456	26.067962	40.732456	26.061331	251.094705	1374953	0	star
19	6.330360	37.703273	24.919296	37.706102	24.912568	286.771277	1570312	0	star
20	6.330360	20.243549	21.148969	20.258284	21.131005	321.948930	1762939	0	star
21	6.330360	20.027330	11.689366	20.027168	11.698238	345.860172	1893873	0	star
22	6.330360	25.216598	8.932568	25.217079	8.948534	349.774827	1915309	0	star
