0	Area	X	Y	XM	YM	IntDen	RawIntDen	Slice	Label
1	0	41.376471	5.687586	41.372248	5.682518	0.003835	21	0.040541	corner
2	0	13.379425	6.041899	13.385338	6.047389	0.005296	29	0.040541	corner
3	0	13.696153	30.735262	13.696153	30.736951	0.009131	50	0.040541	corner
4	0	41.676306	30.531992	41.683063	30.534246	0.008583	47	0.040541	corner
5	0	0	0	27.534200	18.250276	0	0	0	center
6	6.330360	15.365097	23.635493	15.360949	23.633844	373.115745	2043120	0	star
7	6.330360	24.594967	13.932643	24.587527	13.923902	463.396417	2537482	0	star
8	6.330360	31.541018	11.783962	31.547220	11.805679	440.502371	2412118	0	star
9	6.330360	32.013998	13.270471	31.998641	13.244382	425.654588	2330814	0	star
10	6.330360	39.338433	14.648870	39.318188	14.628428	399.820899	2189353	0	star
11	6.330360	27.162573	21.270592	27.166037	21.223389	346.732916	1898652	0	star
12	6.330360	28.081506	24.986865	28.103520	25.005413	306.873967	1680391	0	star
13	6.330360	19.919220	21.203023	19.929863	21.198407	327.856706	1795289	0	star
14	6.330360	20.770584	18.513794	20.777928	18.510319	348.697548	1909410	0	star
15	6.330360	40.689805	21.757086	40.592088	21.702071	300.347839	1644655	0	star
16	6.330360	29.311254	11.392064	29.304886	11.392611	364.920099	1998242	0	star
17	6.330360	21.527353	8.973109	21.528481	8.983300	349.153369	1911906	0	star
18	6.330360	19.540836	7.810929	19.547965	7.837347	317.306715	1737519	0	star
19	6.330360	15.284015	16.027269	15.280022	15.996209	327.965913	1795887	0	star
20	6.330360	30.770736	20.784098	30.763964	20.766419	340.527104	1864670.000000	0	star
