0	Area	X	Y	XM	YM	IntDen	RawIntDen	Slice	Label
1	0	40.871863	5.159492	40.877491	5.166245	0.014594	80	0.621300	corner
2	0	12.869465	5.315942	12.864963	5.314817	0.004196	23	0.621300	corner
3	0	40.969785	29.833657	40.972037	29.829156	0.014047	77	0.621300	corner
4	0	13.058556	29.986733	13.054054	29.991234	0.016783	92	0.621300	corner
5	0	13.058556	29.986733	26.942136	17.575363	0.016783	92	0.621300	center
6	6.323620	32.537214	24.298235	32.546379	24.286581	402.179083	2204613	0	star
7	6.323620	32.483187	16.599517	32.483086	16.584039	449.549684	2464283	0	star
8	6.323620	36.575664	20.637967	36.577620	20.615188	398.741262	2185768	0	star
9	6.323620	40.168399	23.244726	40.099297	23.264486	339.040659	1858509.000000	0	star
10	6.323620	20.205758	26.932007	20.209162	26.922803	339.155953	1859141	0	star
11	6.323620	25.473302	20.435369	25.473232	20.404609	416.951588	2285591	0	star
12	6.323620	30.821885	27.985515	30.825729	27.975255	316.625592	1735637	0	star
13	6.323620	24.865509	11.683142	24.862870	11.689141	404.507935	2217379	0	star
14	6.323620	26.567330	14.451979	26.562778	14.476645	423.183631	2319753	0	star
