0	Area	X	Y	XM	YM	IntDen	RawIntDen	Slice	Label
1	0	40.871863	5.159492	40.877491	5.166245	0.014594	80	0.621300	corner
2	0	12.869465	5.315942	12.864963	5.314817	0.004196	23	0.621300	corner
3	0	40.969785	29.833657	40.972037	29.829156	0.014047	77	0.621300	corner
4	0	13.058556	29.986733	13.054054	29.991234	0.016783	92	0.621300	corner
5	0	13.058556	29.986733	26.942136	17.575363	0.016783	92	0.621300	center
6	6.323620	25.473302	21.326800	25.474017	21.338406	440.737041	2415975	0	star
7	6.323620	29.687337	18.044715	29.687453	18.020963	422.662439	2316896	0	star
8	6.323620	33.293579	20.948617	33.300088	20.945492	406.261416	2226991	0	star
9	6.323620	25.837978	13.628082	25.841375	13.636293	412.994035	2263897	0	star
10	6.323620	23.325765	25.149146	23.327915	25.134527	336.348049	1843749	0	star
11	6.323620	13.425484	23.055635	13.583428	23.047058	296.265191	1624028	0	star
12	6.323620	14.803149	22.853037	14.738571	22.850167	353.634752	1938509	0	star
