0	Area	X	Y	XM	YM	IntDen	RawIntDen	Slice	Label
1	0	41.590213	5.477949	41.588525	5.476261	0.010396	57	0.013505	corner
2	0	13.567984	5.604558	13.565732	5.611311	0.008207	45	0.013505	corner
3	0	13.707535	30.305131	13.714287	30.311883	0.008025	44	0.054020	corner
4	0	41.534505	30.197091	41.534505	30.203843	0.006931	38	0.054020	corner
5	0	0	0	27.600762	17.900825	0	0	0	center
6	6.322157	21.229797	8.913274	21.248351	8.917418	391.067115	2144197	0	star
7	6.322157	36.220303	23.188017	36.241141	23.174533	370.630264	2032143	0	star
8	6.322157	35.126401	19.690232	35.148510	19.705733	382.758979	2098644	0	star
9	6.322157	30.075546	18.785400	30.070872	18.780178	368.908925	2022705	0	star
10	6.322157	27.644653	16.854190	27.643416	16.862766	377.219067	2068269	0	star
11	6.322157	21.162273	13.207851	21.167440	13.215266	359.597677	1971652	0	star
