0	Area	X	Y	XM	YM	IntDen	RawIntDen	Slice	Label
1	0	41.376471	5.687586	41.372248	5.682518	0.003835	21	0.040541	corner
2	0	13.379425	6.041899	13.385338	6.047389	0.005296	29	0.040541	corner
3	0	13.696153	30.735262	13.696153	30.736951	0.009131	50	0.040541	corner
4	0	41.676306	30.531992	41.683063	30.534246	0.008583	47	0.040541	corner
5	0	0	0	27.534200	18.250276	0	0	0	center
6	6.330360	16.459708	23.757116	16.453952	23.724723	385.722409	2112152	0	star
7	6.330360	25.649037	13.932643	25.638985	13.922636	451.684960	2473352	0	star
8	6.330360	32.635629	11.621797	32.636747	11.641365	427.860645	2342894	0	star
9	6.330360	33.027527	13.189389	33.015087	13.165572	412.080949	2256487	0	star
10	6.330360	28.297725	21.027345	28.296799	21.008850	356.722262	1953352	0	star
11	6.330360	29.284227	25.270653	29.299285	25.250238	311.814584	1707445	0	star
12	6.330360	21.189510	21.351674	21.182736	21.337982	332.336389	1819819	0	star
13	6.330360	21.905737	18.513794	21.918730	18.500696	349.166883	1911980	0	star
14	6.330360	40.257366	14.446164	40.207056	14.428340	374.813569	2052417	0	star
15	6.330360	16.338085	15.770509	16.337542	15.777072	336.955228	1845111	0	star
16	6.330360	14.094808	14.189404	14.170111	14.182422	302.877681	1658508	0	star
17	6.330360	30.351811	10.946112	30.336249	10.948387	359.419385	1968121	0	star
18	6.330360	22.581423	8.689321	22.575058	8.696888	341.634332	1870733	0	star
19	6.330360	20.432742	7.783902	20.427549	7.787246	328.669185	1799738	0	star
20	6.330360	31.824806	20.689502	31.819202	20.668131	334.053752	1829223	0	star
