0	Area	X	Y	XM	YM	IntDen	RawIntDen	Slice	Label
1	0	41.376471	5.687586	41.372248	5.682518	0.003835	21	0.040541	corner
2	0	13.379425	6.041899	13.385338	6.047389	0.005296	29	0.040541	corner
3	0	13.696153	30.735262	13.696153	30.736951	0.009131	50	0.040541	corner
4	0	41.676306	30.531992	41.683063	30.534246	0.008583	47	0.040541	corner
5	0	0	0	27.534200	18.250276	0	0	0	center
6	6.330360	18.905691	12.594785	18.918114	12.619697	403.463815	2209301	0	star
7	6.330360	19.243534	14.202918	19.231834	14.181408	393.504784	2154767	0	star
8	6.330360	26.162558	16.297544	26.172072	16.293188	430.254070	2356000	0	star
9	6.330360	30.581544	15.040768	30.587045	15.043650	437.653308	2396517	0	star
10	6.330360	39.189782	18.432711	39.212235	18.415562	378.805837	2074278	0	star
11	6.330360	26.297695	9.648795	26.290236	9.654169	363.350293	1989646	0	star
12	6.330360	14.054267	25.716605	14.165160	25.698899	247.418735	1354824	0	star
13	6.330360	13.959671	21.203023	14.086508	21.196259	271.623266	1487364	0	star
14	6.330360	27.013922	23.486842	27.033960	23.429402	350.428426	1918888	0	star
15	6.330360	27.324738	22.784128	27.294805	22.856642	383.279128	2098773	0	star
16	6.330360	27.770690	19.446240	27.775864	19.429673	380.652314	2084389	0	star
17	6.330360	34.324844	25.324707	34.310289	25.311844	287.333931	1573393	0	star
18	6.330360	37.784355	26.635538	37.780642	26.633153	281.958860	1543960	0	star
19	6.330360	31.216688	12.635326	31.220333	12.625269	372.018013	2037109	0	star
20	6.330360	22.027360	8.851485	22.034426	8.865719	324.556935	1777220	0	star
21	6.330360	39.500598	25.594982	39.514344	25.573069	265.477353	1453710	0	star
