 ,Area,Mean,Min,Max,X,Y,XM,YM,Slice,Counter,Count
1,0.000,12.000,12,12,326.093,130.664,326.263,130.607,32,0,4,corner
2,0.000,35.000,35,35,1037.611,128.626,1037.554,128.569,32,0,4,corner
3,0.000,6.000,6,6,1042.592,767.678,1042.649,767.848,32,0,4,corner
4,0.000,8.000,8,8,329.490,766.998,329.660,767.168,32,0,4,corner
5,1579.821,19.016,0,82,544.168,614.822,544.144,614.502,0,0,0,star
6,1697.973,18.926,0,113,651.507,676.643,651.389,676.197,0,0,0,star
7,1421.516,20.988,1,133,553.679,471.476,553.617,471.391,0,0,0,star
8,1555.822,23.907,2,111,709.932,438.188,709.626,437.702,0,0,0,star
9,1763.972,15.474,0,95,807.081,739.145,807.026,738.660,0,0,0,star
