 ,Area,Mean,Min,Max,X,Y,XM,YM,Slice,Counter,Count
1,0.000,7.000,7,7,326.433,131.909,326.603,131.966,14,0,4,corner
2,0.000,61.000,61,61,1038.630,128.399,1038.573,128.569,14,0,4,corner
3,0.000,47.000,47,47,1041.800,766.998,1041.970,767.168,14,0,4,corner
4,0.000,21.000,21,21,327.452,768.357,327.622,768.527,14,0,4,corner
5,1929.662,63.642,2,132,686.154,531.940,686.152,531.627,0,0,0,star
6,1841.509,62.927,2,124,852.938,441.754,852.669,441.575,0,0,0,star
7,1391.978,67.644,0,132,744.580,371.950,744.343,371.987,0,0,0,star
8,2394.424,59.415,0,118,970.467,612.104,970.098,611.447,0,0,0,star
9,2292.425,53.507,0,138,986.772,683.437,986.334,682.797,0,0,0,star
