 ,Area,Mean,Min,Max,X,Y,XM,YM,Slice,Counter,Count
1,0.000,34.000,34,34,324.734,131.456,324.904,131.626,17,0,4,corner
2,0.000,43.000,43,43,1038.743,129.418,1038.913,129.588,17,0,4,corner
3,0.000,45.000,45,45,1041.007,766.998,1040.951,767.168,17,0,4,corner
4,0.000,27.000,27,27,327.452,768.131,327.622,768.187,17,0,4,corner
5,2201.504,47.583,0,117,960.956,718.424,960.544,717.708,0,0,0,star
6,2555.498,50.476,0,128,938.537,651.167,938.175,649.981,0,0,0,star
7,2285.041,57.086,2,136,711.291,410.674,711.243,410.766,0,0,0,star
8,2381.039,53.531,0,118,814.214,479.968,814.392,479.542,0,0,0,star
9,2292.425,53.214,0,134,654.225,575.758,654.270,575.309,0,0,0,star
