0	Area	X	Y	XM	YM	IntDen	RawIntDen	Slice	Label
1	0	41.376471	5.687586	41.372248	5.682518	0.003835	21	0.040541	corner
2	0	13.379425	6.041899	13.385338	6.047389	0.005296	29	0.040541	corner
3	0	13.696153	30.735262	13.696153	30.736951	0.009131	50	0.040541	corner
4	0	41.676306	30.531992	41.683063	30.534246	0.008583	47	0.040541	corner
5	0	0	0	27.534200	18.250276	0	0	0	center
6	6.330360	13.608314	23.676034	13.756674	23.642139	260.053887	1424012.000000	0	star
7	6.330360	22.392231	14.121835	22.404071	14.099821	450.440218	2466536.000000	0	star
8	6.330360	29.513960	11.986668	29.518174	12.007864	447.201077	2448799	0	star
9	6.330360	29.865317	13.675883	29.856879	13.651376	430.577126	2357769	0	star
10	6.330360	24.865241	21.108427	24.873764	21.098450	356.356655	1951350	0	star
11	6.330360	25.703092	25.446331	25.735458	25.430095	298.011208	1631860	0	star
12	6.330360	37.027587	15.094823	37.035081	15.067834	414.323530	2268767.000000	0	star
13	6.330360	40.987107	13.297498	40.886021	13.201696	341.894384	1872157	0	star
14	6.330360	38.541124	22.081415	38.559784	22.033222	355.561160	1946994	0	star
15	6.330360	28.662596	20.824639	28.660084	20.811355	345.826936	1893691	0	star
16	6.330360	17.716484	21.284106	17.717772	21.287334	330.342355	1808900	0	star
17	6.330360	18.540821	18.621903	18.550687	18.600924	331.901204	1817436	0	star
18	6.330360	19.581377	9.094732	19.577191	9.102779	335.901507	1839341	0	star
19	6.330360	36.324874	8.189313	36.324463	8.223610	338.787460	1855144	0	star
20	6.330360	27.230142	11.351523	27.221494	11.355359	370.710815	2029951	0	star
