0	Area	X	Y	XM	YM	IntDen	RawIntDen	Slice	Label
1	0	41.376471	5.687586	41.372248	5.682518	0.003835	21	0.040541	corner
2	0	13.379425	6.041899	13.385338	6.047389	0.005296	29	0.040541	corner
3	0	13.696153	30.735262	13.696153	30.736951	0.009131	50	0.040541	corner
4	0	41.676306	30.531992	41.683063	30.534246	0.008583	47	0.040541	corner
5	0	0	0	27.534200	18.250276	0	0	0	center
6	6.330360	16.094838	14.189404	16.094214	14.186892	411.545505	2253555	0	star
7	6.330360	23.135485	12.513703	23.154630	12.542874	435.101185	2382542	0	star
8	6.330360	23.446301	14.365082	23.454182	14.333664	413.285879	2263085	0	star
9	6.330360	30.676140	16.054297	30.668503	16.017834	436.773077	2391697	0	star
10	6.330360	35.041071	14.662384	35.018997	14.645970	429.414198	2351401	0	star
11	6.330360	18.189464	21.527353	18.178494	21.486579	323.669399	1772360	0	star
12	6.330360	18.824609	25.473358	18.836133	25.480285	297.330764	1628134	0	star
13	6.330360	21.730058	21.486812	21.730851	21.454231	327.596654	1793865	0	star
14	6.330360	30.392352	9.256897	30.376453	9.266143	362.415275	1984526	0	star
15	6.330360	26.189585	8.689321	26.191302	8.707812	343.033754	1878396	0	star
16	6.330360	25.365249	15.973215	25.390055	15.967806	388.088623	2125109	0	star
17	6.330360	32.432923	19.027315	32.432593	18.995366	374.117784	2048607	0	star
18	6.330360	31.716696	23.121971	31.734132	23.054293	348.525520	1908468	0	star
19	6.330360	31.986970	22.419258	31.949917	22.484256	386.648843	2117225	0	star
20	6.330360	35.351886	12.202887	35.355769	12.198961	361.136566	1977524	0	star
