0	Area	X	Y	XM	YM	IntDen	RawIntDen	Slice	Label
1	0	41.376471	5.687586	41.372248	5.682518	0.003835	21	0.040541	corner
2	0	13.379425	6.041899	13.385338	6.047389	0.005296	29	0.040541	corner
3	0	13.696153	30.735262	13.696153	30.736951	0.009131	50	0.040541	corner
4	0	41.676306	30.531992	41.683063	30.534246	0.008583	47	0.040541	corner
5	0	0	0	27.534200	18.250276	0	0	0	center
6	6.330360	14.648870	14.108322	14.657352	14.104607	409.624337	2243035	0	star
7	6.330360	21.743572	12.594785	21.754265	12.619635	443.762879	2429972	0	star
8	6.330360	21.946278	14.229945	21.962838	14.186909	419.215569	2295555	0	star
9	6.330360	29.324768	15.973215	29.301781	15.976388	441.621288	2418245	0	star
10	6.330360	33.486993	14.743466	33.484537	14.732299	441.937404	2419976	0	star
11	6.330360	16.621873	21.513839	16.618596	21.496693	317.692775	1739633	0	star
12	6.330360	17.162422	25.797688	17.175263	25.769581	281.401137	1540906	0	star
13	6.330360	30.149105	23.230081	30.168909	23.156674	354.155347	1939296	0	star
14	6.330360	30.405865	22.554395	30.374202	22.631901	386.680071	2117396	0	star
15	6.330360	31.041010	19.230021	31.031363	19.203946	371.872464	2036312	0	star
16	6.330360	37.460026	24.730104	37.459230	24.734584	287.386526	1573681	0	star
17	6.330360	40.581695	26.067962	40.521262	26.072123	272.647950	1492975	0	star
18	6.330360	29.095035	9.351493	29.084137	9.371301	371.004286	2031558	0	star
19	6.330360	19.581377	11.770448	19.585663	11.776354	352.537328	1930436	0	star
20	6.330360	34.243761	12.135319	34.236718	12.142656	380.572326	2083951	0	star
21	6.330360	24.743618	8.851485	24.752985	8.857927	342.342900	1874613	0	star
22	6.330360	24.216583	15.973215	24.226524	15.971038	389.742070	2134163	0	star
23	6.330360	20.351659	20.959777	20.354821	20.959843	315.691802	1728676	0	star
