0	Area	X	Y	XM	YM	IntDen	RawIntDen	Slice	Label
1	0	41.376471	5.687586	41.372248	5.682518	0.003835	21	0.040541	corner
2	0	13.379425	6.041899	13.385338	6.047389	0.005296	29	0.040541	corner
3	0	13.696153	30.735262	13.696153	30.736951	0.009131	50	0.040541	corner
4	0	41.676306	30.531992	41.683063	30.534246	0.008583	47	0.040541	corner
5	0	0	0	27.534200	18.250276	0	0	0	center
6	6.330360	19.216507	14.108322	19.221108	14.107919	436.724500	2391431	0	star
7	6.330360	26.432832	12.283970	26.428675	12.316883	438.528243	2401308.000000	0	star
8	6.330360	26.703107	13.838047	26.693883	13.817325	428.808263	2348083	0	star
9	6.330360	33.892405	15.513748	33.891635	15.503462	427.489742	2340863	0	star
10	6.330360	38.041116	13.986698	38.048511	13.980658	416.252916	2279332	0	star
11	6.330360	35.054584	22.621964	35.078975	22.547421	341.749383	1871363	0	star
12	6.330360	21.459784	21.311133	21.472407	21.297478	342.079379	1873170	0	star
13	6.330360	22.135470	25.608496	22.166949	25.596479	288.239912	1578354	0	star
14	6.330360	14.459678	21.243565	14.483557	21.239342	304.883951	1669494	0	star
15	6.330360	15.338070	18.513794	15.355708	18.502975	319.939374	1751935	0	star
16	6.330360	35.676215	18.432711	35.675353	18.414174	361.851526	1981439	0	star
17	6.330360	28.797733	15.540776	28.809399	15.558341	394.829514	2162021	0	star
18	6.330360	25.176057	20.986804	25.173104	20.975019	338.607944	1854161	0	star
19	6.330360	29.189631	8.229854	29.189922	8.235383	337.237925	1846659	0	star
20	6.330360	33.324828	8.689321	33.320787	8.700914	339.740922	1860365	0	star
21	6.330360	24.040904	11.621797	24.043426	11.611677	355.582527	1947111	0	star
