0	Area	X	Y	XM	YM	IntDen	RawIntDen	Slice	Label
1	0	41.376471	5.687586	41.372248	5.682518	0.003835	21	0.040541	corner
2	0	13.379425	6.041899	13.385338	6.047389	0.005296	29	0.040541	corner
3	0	13.696153	30.735262	13.696153	30.736951	0.009131	50	0.040541	corner
4	0	41.676306	30.531992	41.683063	30.534246	0.008583	47	0.040541	corner
5	0	0	0	27.534200	18.250276	0	0	0	center
6	6.330360	21.000318	14.162376	20.999971	14.137762	441.786194	2419148	0	star
7	6.330360	28.108533	12.189374	28.119386	12.214641	448.368387	2455191	0	star
8	6.330360	28.459890	13.824533	28.457641	13.791711	432.137619	2366314	0	star
9	6.330360	35.676215	15.256988	35.670239	15.232941	414.150223	2267818	0	star
10	6.330360	39.919523	13.756965	39.908320	13.739625	406.992957	2228626	0	star
11	6.330360	23.405760	21.351674	23.414496	21.334889	342.958332	1877983	0	star
12	6.330360	37.068128	22.243580	37.078063	22.198630	350.790015	1920868	0	star
13	6.330360	24.203069	25.662550	24.233582	25.625935	288.176725	1578008	0	star
14	6.330360	16.338085	21.351674	16.336818	21.343255	321.676826	1761449	0	star
15	6.330360	17.108367	18.811095	17.113577	18.776061	323.358213	1770656	0	star
16	6.330360	35.054584	8.527156	35.041719	8.543739	342.706133	1876602.000000	0	star
17	6.330360	25.946338	11.486660	25.942521	11.501433	362.143353	1983037	0	star
18	6.330360	37.460026	18.108382	37.458264	18.096712	350.485586	1919201	0	star
19	6.330360	26.959867	20.986804	26.963434	20.969895	339.706042	1860174	0	star
