0	Area	X	Y	XM	YM	IntDen	RawIntDen	Slice	Label
1	0	40.871863	5.159492	40.877491	5.166245	0.014594	80	0.621300	corner
2	0	12.869465	5.315942	12.864963	5.314817	0.004196	23	0.621300	corner
3	0	40.969785	29.833657	40.972037	29.829156	0.014047	77	0.621300	corner
4	0	13.058556	29.986733	13.054054	29.991234	0.016783	92	0.621300	corner
5	0	13.058556	29.986733	26.942136	17.575363	0.016783	92	0.621300	center
6	6.323620	32.159031	24.298235	32.158543	24.290743	402.915902	2208652	0	star
7	6.323620	32.159031	16.640036	32.155708	16.630661	437.344826	2397380	0	star
8	6.323620	36.440599	20.340823	36.430391	20.335613	401.162240	2199039	0	star
9	6.323620	39.776710	23.366285	39.774687	23.352138	360.175460	1974363	0	star
10	6.323620	25.216678	19.773549	25.206563	19.773154	423.421515	2321057	0	star
11	6.323620	19.881602	26.891487	19.875986	26.879936	327.832579	1797070	0	star
12	6.323620	26.324213	12.696131	26.319621	12.704000	399.782186	2191474	0	star
13	6.323620	19.881602	13.722627	19.888443	13.752837	387.230719	2122671	0	star
