0	Area	X	Y	XM	YM	IntDen	RawIntDen	Slice	Label
1	0	40.871863	5.159492	40.877491	5.166245	0.014594	80	0.621300	corner
2	0	12.869465	5.315942	12.864963	5.314817	0.004196	23	0.621300	corner
3	0	40.969785	29.833657	40.972037	29.829156	0.014047	77	0.621300	corner
4	0	13.058556	29.986733	13.054054	29.991234	0.016783	92	0.621300	corner
5	0	13.058556	29.986733	26.942136	17.575363	0.016783	92	0.621300	center
6	6.323620	21.394332	19.368354	21.401885	19.373508	437.469788	2398065	0	star
7	6.323620	25.919017	16.437438	25.920289	16.423343	424.002542	2324242	0	star
8	6.323620	29.471233	19.462899	29.461694	19.431726	428.155656	2347008	0	star
9	6.323620	19.314328	22.947582	19.316189	22.963773	351.913561	1929074	0	star
10	6.323620	22.231737	11.588597	22.225799	11.589608	399.615631	2190561	0	star
11	6.323620	23.055635	16.964193	23.068572	16.990478	400.725146	2196643	0	star
12	6.323620	24.716937	19.719523	24.726430	19.705103	397.079725	2176660	0	star
