0	Area	X	Y	XM	YM	IntDen	RawIntDen	Slice	Label
1	0	40.871863	5.159492	40.877491	5.166245	0.014594	80	0.621300	corner
2	0	12.869465	5.315942	12.864963	5.314817	0.004196	23	0.621300	corner
3	0	40.969785	29.833657	40.972037	29.829156	0.014047	77	0.621300	corner
4	0	13.058556	29.986733	13.054054	29.991234	0.016783	92	0.621300	corner
5	0	13.058556	29.986733	26.942136	17.575363	0.016783	92	0.621300	center
6	6.323620	34.103970	24.946548	34.100338	24.933188	387.639171	2124910	0	star
7	6.323620	38.209953	21.232254	38.218794	21.229382	381.946380	2093704	0	star
8	6.323620	33.968905	17.288349	33.959530	17.277778	429.721785	2355593	0	star
9	6.323620	27.782918	15.005747	27.778901	15.014260	434.642000	2382564	0	star
10	6.323620	26.364733	12.061325	26.360342	12.091698	414.358583	2271377	0	star
11	6.323620	26.932007	21.016150	26.932282	21.005507	403.895166	2214020	0	star
12	6.323620	21.515891	27.755904	21.529922	27.760118	332.789280	1824241	0	star
13	6.323620	21.677969	15.518995	21.686678	15.520118	416.257457	2281786	0	star
14	6.323620	14.546525	21.232254	14.554402	21.235264	349.277503	1914624.000000	0	star
15	6.323620	24.271222	24.136156	24.288239	24.126287	367.367064	2013785	0	star
16	6.323620	32.564227	28.255646	32.557741	28.236159	310.655149	1702909	0	star
