0	Area	X	Y	XM	YM	IntDen	RawIntDen	Slice	Label
1	0	40.871863	5.159492	40.877491	5.166245	0.014594	80	0.621300	corner
2	0	12.869465	5.315942	12.864963	5.314817	0.004196	23	0.621300	corner
3	0	40.969785	29.833657	40.972037	29.829156	0.014047	77	0.621300	corner
4	0	13.058556	29.986733	13.054054	29.991234	0.016783	92	0.621300	corner
5	0	13.058556	29.986733	26.942136	17.575363	0.016783	92	0.621300	center
6	6.323620	31.389159	23.906545	31.388061	23.875123	402.410034	2205879	0	star
7	6.323620	39.168916	22.907063	39.170127	22.920122	370.830607	2032771	0	star
8	6.323620	35.562675	20.286797	35.564884	20.279723	391.076444	2143752	0	star
9	6.323620	31.618770	16.045749	31.604538	16.045965	431.268941	2364074	0	star
10	6.323620	24.419793	19.868095	24.423987	19.843909	409.641590	2245520	0	star
11	6.323620	19.030691	26.378239	19.031299	26.381637	333.232210	1826669	0	star
12	6.323620	23.812000	10.859244	23.813963	10.864898	393.236917	2155595	0	star
