0	Area	X	Y	XM	YM	IntDen	RawIntDen	Slice	Label
1	0	40.871863	5.159492	40.877491	5.166245	0.014594	80	0.621300	corner
2	0	12.869465	5.315942	12.864963	5.314817	0.004196	23	0.621300	corner
3	0	40.969785	29.833657	40.972037	29.829156	0.014047	77	0.621300	corner
4	0	13.058556	29.986733	13.054054	29.991234	0.016783	92	0.621300	corner
5	0	13.058556	29.986733	26.942136	17.575363	0.016783	92	0.621300	center
6	6.323620	26.526811	21.880567	26.526015	21.874818	424.783691	2328524	0	star
7	6.323620	30.808379	18.517443	30.802077	18.511146	427.649423	2344233	0	star
8	6.323620	34.428127	21.313293	34.426718	21.307293	390.576049	2141009	0	star
9	6.323620	26.918500	13.871199	26.912085	13.883309	413.082330	2264381	0	star
10	6.323620	24.460313	25.392263	24.462900	25.385754	333.287486	1826972	0	star
11	6.323620	14.195356	24.014598	14.213958	24.006863	337.995175	1852778	0	star
