0	Area	X	Y	XM	YM	IntDen	RawIntDen	Slice	Label
1	0	41.376471	5.687586	41.372248	5.682518	0.003835	21	0.040541	corner
2	0	13.379425	6.041899	13.385338	6.047389	0.005296	29	0.040541	corner
3	0	13.696153	30.735262	13.696153	30.736951	0.009131	50	0.040541	corner
4	0	41.676306	30.531992	41.683063	30.534246	0.008583	47	0.040541	corner
5	0	0	0	27.534200	18.250276	0	0	0	center
6	6.330360	18.838123	14.189404	18.852270	14.185532	431.001536	2360093	0	star
7	6.330360	26.027421	12.310997	26.032533	12.335575	436.784582	2391760	0	star
8	6.330360	26.311209	13.973184	26.308326	13.954530	423.321976	2318041	0	star
9	6.330360	33.527534	15.527262	33.526667	15.525058	432.458300	2368070	0	star
10	6.330360	37.811383	14.175890	37.806670	14.160383	422.622356	2314210	0	star
11	6.330360	34.730255	22.824670	34.749096	22.750831	345.694718	1892967	0	star
12	6.330360	35.054584	21.919251	35.013117	22.011665	387.107951	2119739	0	star
13	6.330360	35.270804	18.635417	35.276017	18.624152	366.745026	2008235	0	star
14	6.330360	24.770645	21.094914	24.770848	21.075091	331.569200	1815618	0	star
15	6.330360	21.946278	25.540927	21.965682	25.538943	292.527295	1601831	0	star
16	6.330360	21.054373	21.351674	21.060185	21.340677	333.256979	1824860	0	star
17	6.330360	14.081294	21.324647	14.180747	21.319601	283.297834	1551292	0	star
18	6.330360	14.932658	18.811095	14.946042	18.772317	314.200887	1720512	0	star
19	6.330360	32.959958	9.000136	32.957397	9.001918	346.010104	1894694	0	star
20	6.330360	23.784144	11.513688	23.776301	11.508236	358.172817	1961295	0	star
21	6.330360	28.824760	8.446074	28.830962	8.454260	333.706591	1827322	0	star
