0	Area	X	Y	XM	YM	IntDen	RawIntDen	Slice	Label
1	0	41.376471	5.687586	41.372248	5.682518	0.003835	21	0.040541	corner
2	0	13.379425	6.041899	13.385338	6.047389	0.005296	29	0.040541	corner
3	0	13.696153	30.735262	13.696153	30.736951	0.009131	50	0.040541	corner
4	0	41.676306	30.531992	41.683063	30.534246	0.008583	47	0.040541	corner
5	0	0	0	27.534200	18.250276	0	0	0	center
6	6.330360	19.594891	12.527217	19.606172	12.559142	411.033255	2250750	0	star
7	6.330360	19.946248	14.243459	19.940343	14.216938	394.615665	2160850	0	star
8	6.330360	27.067977	16.284030	27.058056	16.273436	439.488827	2406568	0	star
9	6.330360	31.257230	15.067796	31.263665	15.059669	443.401108	2427991	0	star
10	6.330360	40.068174	18.230006	40.074306	18.217548	369.976497	2025930	0	star
11	6.330360	14.405623	21.378702	14.443665	21.353403	310.439634	1699916	0	star
12	6.330360	14.919145	25.432817	14.921653	25.442938	277.562817	1519888	0	star
13	6.330360	26.878785	9.621767	26.879521	9.631110	366.360793	2006131	0	star
14	6.330360	22.743587	8.770403	22.745631	8.785733	331.501082	1815245	0	star
15	6.330360	28.622055	19.392185	28.626861	19.372495	372.379054	2039086	0	star
16	6.330360	27.757177	23.540897	27.787686	23.494326	342.175802	1873698	0	star
17	6.330360	28.176102	22.594936	28.142339	22.674520	381.763195	2090472	0	star
18	6.330360	34.784310	25.554441	34.787212	25.530541	283.256379	1551065	0	star
19	6.330360	38.243822	26.324723	38.254360	26.335635	278.066668	1522647	0	star
20	6.330360	32.027512	12.473162	32.022354	12.466578	373.101501	2043042	0	star
