0	Area	X	Y	XM	YM	IntDen	RawIntDen	Slice	Label
1	0	41.376471	5.687586	41.372248	5.682518	0.003835	21	0.040541	corner
2	0	13.379425	6.041899	13.385338	6.047389	0.005296	29	0.040541	corner
3	0	13.696153	30.735262	13.696153	30.736951	0.009131	50	0.040541	corner
4	0	41.676306	30.531992	41.683063	30.534246	0.008583	47	0.040541	corner
5	0	0	0	27.534200	18.250276	0	0	0	center
6	6.330360	18.486766	14.189404	18.488575	14.185272	422.404307	2313016	0	star
7	6.330360	25.662550	12.392079	25.664279	12.418144	444.320237	2433024	0	star
8	6.330360	25.838229	14.081294	25.853965	14.054777	417.298967	2285060	0	star
9	6.330360	33.122123	15.567803	33.120819	15.567938	432.401505	2367759	0	star
10	6.330360	37.460026	14.284000	37.455210	14.257520	417.573263	2286562	0	star
11	6.330360	34.351871	22.730074	34.366087	22.681005	352.958817	1932744	0	star
12	6.330360	34.649173	22.135470	34.605485	22.203155	382.595214	2095028	0	star
13	6.330360	21.459784	25.797688	21.470812	25.768434	287.930553	1576660	0	star
14	6.330360	20.838153	21.567894	20.835678	21.526096	330.291221	1808620.000000	0	star
15	6.330360	13.797506	21.094914	13.957031	21.078670	258.656292	1416359	0	star
16	6.330360	14.716439	18.432711	14.719525	18.417326	326.253663	1786511	0	star
17	6.330360	23.473328	11.729907	23.468161	11.743236	358.771264	1964572	0	star
18	6.330360	24.324692	21.094914	24.326864	21.071790	333.472654	1826041	0	star
19	6.330360	32.554547	8.932568	32.553788	8.942664	349.135655	1911809	0	star
20	6.330360	34.865392	18.621903	34.870346	18.599740	367.797286	2013997	0	star
21	6.330360	27.905828	15.784023	27.924181	15.794554	396.272582	2169923	0	star
