0	Area	X	Y	XM	YM	IntDen	RawIntDen	Slice	Label
1	0	41.376471	5.687586	41.372248	5.682518	0.003835	21	0.040541	corner
2	0	13.379425	6.041899	13.385338	6.047389	0.005296	29	0.040541	corner
3	0	13.696153	30.735262	13.696153	30.736951	0.009131	50	0.040541	corner
4	0	41.676306	30.531992	41.683063	30.534246	0.008583	47	0.040541	corner
5	0	0	0	27.534200	18.250276	0	0	0	center
6	6.330360	18.189464	14.175890	18.176661	14.166489	428.493790	2346361	0	star
7	6.330360	25.270653	12.432621	25.283442	12.451801	446.297653	2443852	0	star
8	6.330360	25.581468	14.000212	25.584041	13.980818	429.664388	2352771	0	star
9	6.330360	32.784280	15.702940	32.776062	15.679739	431.001171	2360091	0	star
10	6.330360	37.054615	14.216431	37.050157	14.204265	427.974235	2343516	0	star
11	6.330360	33.919432	22.946293	33.943667	22.867739	337.630194	1848807	0	star
12	6.330360	34.324844	22.081415	34.279674	22.170348	378.024586	2070000.000000	0	star
13	6.330360	21.270592	25.594982	21.266064	25.572813	286.784791	1570386	0	star
14	6.330360	20.351659	21.446270	20.349718	21.413014	330.310944	1808728	0	star
15	6.330360	32.311300	9.148787	32.307609	9.140777	352.102509	1928055	0	star
16	6.330360	24.081445	21.094914	24.079997	21.070931	335.124274	1835085	0	star
17	6.330360	14.338055	18.743527	14.386227	18.716896	301.924767	1653290.000000	0	star
18	6.330360	34.622145	18.581362	34.616461	18.556444	364.571659	1996334	0	star
19	6.330360	27.676094	15.459693	27.696007	15.469342	396.559844	2171496	0	star
20	6.330360	28.189616	8.581211	28.197453	8.607654	338.700533	1854668	0	star
21	6.330360	22.946293	11.702880	22.947502	11.688412	360.578112	1974466	0	star
22	6.330360	40.824942	24.365233	40.701208	24.363664	242.138809	1325912	0	star
23	6.330360	13.878588	21.270592	14.004289	21.258597	252.646066	1383448	0	star
