0	Area	X	Y	XM	YM	IntDen	RawIntDen	Slice	Label
1	0	41.376471	5.687586	41.372248	5.682518	0.003835	21	0.040541	corner
2	0	13.379425	6.041899	13.385338	6.047389	0.005296	29	0.040541	corner
3	0	13.696153	30.735262	13.696153	30.736951	0.009131	50	0.040541	corner
4	0	41.676306	30.531992	41.683063	30.534246	0.008583	47	0.040541	corner
5	0	0	0	27.534200	18.250276	0	0	0	center
6	6.330360	14.297514	14.081294	14.340553	14.087983	390.492093	2138270	0	star
7	6.330360	21.486812	12.608299	21.486270	12.640329	434.756398	2380654	0	star
8	6.330360	21.621949	14.351568	21.632767	14.313316	412.514490	2258861	0	star
9	6.330360	28.851788	16.013756	28.836721	16.013891	440.407774	2411600	0	star
10	6.330360	33.081582	14.959686	33.086251	14.925852	442.942730	2425481	0	star
11	6.330360	16.257003	21.324647	16.253439	21.319631	319.531582	1749702.000000	0	star
12	6.330360	16.784038	25.622009	16.789709	25.590670	282.710891	1548078	0	star
13	6.330360	29.622070	23.365218	29.649867	23.303759	349.843310	1915684	0	star
14	6.330360	30.203160	22.621964	30.128261	22.691304	384.063666	2103069	0	star
15	6.330360	28.770706	9.554199	28.756567	9.547625	365.531330	2001589	0	star
16	6.330360	19.743542	21.040859	19.749584	21.041425	314.093689	1719925	0	star
17	6.330360	37.081642	25.027406	37.070349	25.007582	289.038877	1582729	0	star
18	6.330360	40.216825	25.986880	40.214863	25.992080	284.527418	1558025	0	star
19	6.330360	30.568030	19.108397	30.565598	19.087511	372.570623	2040135	0	star
20	6.330360	41.068189	18.094868	40.870025	18.068484	262.222507	1435887	0	star
21	6.330360	19.419213	11.824503	19.422418	11.844733	346.418444	1896930	0	star
