0	Area	X	Y	XM	YM	IntDen	RawIntDen	Slice	Label
1	0	40.253005	5.274276	40.259745	5.277646	0.003635	20	0.026961	corner
2	0	12.253424	5.662264	12.247105	5.668583	0.004180	23	0.026961	corner
3	0	12.616698	30.352643	12.611080	30.351520	0.007269	40	0.026961	corner
4	0	40.506888	29.962832	40.502395	29.960584	0.008541	47	0.026961	corner
5	0	0	0	26.405081	17.814583	0	0	0	center
6	6.299349	28.538383	8.128788	28.542607	8.126841	410.792833	2260507.000000	0	star
7	6.299349	23.725817	26.273646	23.732494	26.266375	287.619151	1582708	0	star
8	6.299349	23.483166	18.198780	23.480465	18.200674	401.887352	2211502	0	star
9	6.299349	19.317668	23.159632	19.322308	23.145288	321.569742	1769531	0	star
10	6.299349	27.594742	20.005177	27.587190	19.986448	387.835028	2134175	0	star
11	6.299349	39.996874	23.402283	39.819634	23.394062	244.487218	1345362	0	star
