0	Area	X	Y	XM	YM	IntDen	RawIntDen	Slice	Label
1	0	41.590213	5.477949	41.588525	5.476261	0.010396	57	0.013505	corner
2	0	13.567984	5.604558	13.565732	5.611311	0.008207	45	0.013505	corner
3	0	13.707535	30.305131	13.714287	30.311883	0.008025	44	0.054020	corner
4	0	41.534505	30.197091	41.534505	30.203843	0.006931	38	0.054020	corner
5	0	0	0	27.600762	17.900825	0	0	0	center
6	6.322157	26.226633	16.273477	26.229173	16.273275	508.729384	2789332	0	star
7	6.322157	29.062674	23.620175	29.062883	23.595948	424.584361	2327970	0	star
8	6.322157	35.626085	7.805867	35.621305	7.808631	486.949275	2669913	0	star
9	6.322157	35.707115	12.100444	35.704938	12.101217	472.663688	2591586	0	star
10	6.322157	27.401564	14.814941	27.406484	14.810187	496.157841	2720403	0	star
