0	Area	X	Y	XM	YM	IntDen	RawIntDen	Slice	Label
1	0	41.590213	5.477949	41.588525	5.476261	0.010396	57	0.013505	corner
2	0	13.567984	5.604558	13.565732	5.611311	0.008207	45	0.013505	corner
3	0	13.707535	30.305131	13.714287	30.311883	0.008025	44	0.054020	corner
4	0	41.534505	30.197091	41.534505	30.203843	0.006931	38	0.054020	corner
5	0	0	0	27.600762	17.900825	0	0	0	center
6	6.322157	34.005490	7.900402	34.000213	7.917100	464.863309	2548817	0	star
7	6.322157	24.565523	16.435537	24.566360	16.430916	484.331701	2655561	0	star
8	6.322157	27.171980	23.741720	27.184359	23.711776	387.341559	2123770	0	star
9	6.322157	14.396288	16.638111	14.527920	16.634360	356.132017	1952650	0	star
10	6.322157	25.497365	14.814941	25.501400	14.809080	471.584157	2585667	0	star
11	6.322157	34.127034	12.343534	34.125905	12.348433	457.046150	2505956	0	star
