0	Area	X	Y	XM	YM	IntDen	RawIntDen	Slice	Label
1	0	41.376471	5.687586	41.372248	5.682518	0.003835	21	0.040541	corner
2	0	13.379425	6.041899	13.385338	6.047389	0.005296	29	0.040541	corner
3	0	13.696153	30.735262	13.696153	30.736951	0.009131	50	0.040541	corner
4	0	41.676306	30.531992	41.683063	30.534246	0.008583	47	0.040541	corner
5	0	0	0	27.534200	18.250276	0	0	0	center
6	6.330360	16.743497	14.216431	16.749743	14.208724	417.965897	2288712	0	star
7	6.330360	23.851712	12.405593	23.863956	12.438864	430.616937	2357987	0	star
8	6.330360	24.297665	14.054267	24.279312	14.035346	418.107063	2289485	0	star
9	6.330360	31.405881	15.770509	31.391302	15.766872	430.898173	2359527.000000	0	star
10	6.330360	35.662702	14.473192	35.654422	14.466521	424.904383	2326706	0	star
11	6.330360	18.811095	21.459784	18.811468	21.436695	323.191846	1769745	0	star
12	6.330360	19.486781	25.635523	19.517486	25.609854	284.586770	1558350	0	star
13	6.330360	30.973442	9.108246	30.967315	9.132178	352.056306	1927802	0	star
14	6.330360	33.000499	18.838123	33.005928	18.822031	368.565754	2018205	0	star
15	6.330360	21.757086	11.635311	21.747391	11.639929	349.880017	1915885	0	star
16	6.330360	22.419258	21.000318	22.425790	20.999354	327.508996	1793385	0	star
17	6.330360	23.486842	27.527443	23.505197	27.527203	257.820438	1411782	0	star
18	6.330360	32.378868	23.000348	32.397192	22.935114	342.586881	1875949	0	star
19	6.330360	32.797793	22.108443	32.755147	22.191832	380.515348	2083639	0	star
