0	Area	X	Y	XM	YM	IntDen	RawIntDen	Slice	Label
1	0	41.376471	5.687586	41.372248	5.682518	0.003835	21	0.040541	corner
2	0	13.379425	6.041899	13.385338	6.047389	0.005296	29	0.040541	corner
3	0	13.696153	30.735262	13.696153	30.736951	0.009131	50	0.040541	corner
4	0	41.676306	30.531992	41.683063	30.534246	0.008583	47	0.040541	corner
5	0	0	0	27.534200	18.250276	0	0	0	center
6	6.330360	21.770600	14.094808	21.767588	14.090396	441.416753	2417125	0	star
7	6.330360	28.824760	12.094778	28.829930	12.109583	444.918867	2436302	0	star
8	6.330360	29.149090	13.716424	29.147276	13.693429	426.001567	2332714	0	star
9	6.330360	24.162528	21.135455	24.166003	21.112774	356.777778	1953656	0	star
10	6.330360	36.405956	15.256988	36.405717	15.231664	414.086123	2267467.000000	0	star
11	6.330360	40.433044	13.500204	40.358824	13.506339	363.529991	1990630	0	star
12	6.330360	25.216598	25.419303	25.221915	25.415938	300.595837	1646013	0	star
13	6.330360	17.094853	21.311133	17.087010	21.293831	331.905039	1817457	0	star
14	6.330360	17.932704	18.702986	17.941009	18.676705	344.873839	1888472	0	star
15	6.330360	37.757328	22.311148	37.775377	22.243953	350.119067	1917194	0	star
16	6.330360	27.689608	20.851667	27.689226	20.821881	350.071403	1916933	0	star
17	6.330360	38.351932	17.959731	38.347117	17.956656	367.187333	2010657	0	star
18	6.330360	26.581483	11.594770	26.568991	11.598260	364.748801	1997304	0	star
19	6.330360	18.932719	9.040677	18.928451	9.038818	327.898526	1795518.000000	0	star
20	6.330360	35.716757	8.554183	35.710504	8.557902	346.670095	1898308	0	star
21	6.330360	31.378853	8.081203	31.380391	8.095532	338.797687	1855200	0	star
