0	Area	X	Y	XM	YM	IntDen	RawIntDen	Slice	Label
1	0	41.590213	5.477949	41.588525	5.476261	0.010396	57	0.013505	corner
2	0	13.567984	5.604558	13.565732	5.611311	0.008207	45	0.013505	corner
3	0	13.707535	30.305131	13.714287	30.311883	0.008025	44	0.054020	corner
4	0	41.534505	30.197091	41.534505	30.203843	0.006931	38	0.054020	corner
5	0	0	0	27.600762	17.900825	0	0	0	center
6	6.322157	26.564257	8.832244	26.570208	8.811459	412.985654	2264375	0	star
7	6.322157	19.406628	24.106354	19.399205	24.082290	318.184483	1744586	0	star
8	6.322157	16.692131	16.759656	16.710881	16.753191	356.563538	1955016	0	star
9	6.322157	26.483227	12.951257	26.489240	12.952028	386.891982	2121305	0	star
10	6.322157	32.965608	16.786665	32.972850	16.778943	366.770473	2010980	0	star
11	6.322157	35.315471	18.056132	35.333330	18.060634	349.389100	1915679	0	star
12	6.322157	40.690445	19.217558	40.637858	19.203983	330.542273	1812343	0	star
13	6.322157	41.325178	22.512769	41.162089	22.510056	264.535515	1450432	0	star
14	6.322157	26.105088	20.838154	26.100629	20.829385	348.354619	1910007	0	star
15	6.322157	17.961597	15.260605	17.957912	15.258115	343.223064	1881871	0	star
16	6.322157	29.859467	7.238659	29.850567	7.240974	345.056570	1891924	0	star
