0	Area	X	Y	XM	YM	IntDen	RawIntDen	Slice	Label
1	0	40.871863	5.159492	40.877491	5.166245	0.014594	80	0.621300	corner
2	0	12.869465	5.315942	12.864963	5.314817	0.004196	23	0.621300	corner
3	0	40.969785	29.833657	40.972037	29.829156	0.014047	77	0.621300	corner
4	0	13.058556	29.986733	13.054054	29.991234	0.016783	92	0.621300	corner
5	0	13.058556	29.986733	26.942136	17.575363	0.016783	92	0.621300	center
6	6.323620	28.836426	22.812517	28.833390	22.812581	411.833075	2257533	0	star
7	6.323620	33.158514	19.476406	33.148779	19.464529	409.690845	2245790	0	star
8	6.323620	36.656703	22.150697	36.659208	22.137850	372.971013	2044504	0	star
9	6.323620	26.959020	26.445772	26.951983	26.431970	331.284264	1815991	0	star
10	6.323620	16.477958	25.270704	16.477181	25.263051	333.490891	1828087	0	star
11	6.323620	28.836426	14.924708	28.842239	14.932831	434.118073	2379692	0	star
12	6.323620	31.915914	22.731478	31.918218	22.729150	358.982757	1967825	0	star
13	6.323620	21.826541	18.990171	21.829434	18.970609	406.380175	2227642	0	star
