0	Area	X	Y	XM	YM	IntDen	RawIntDen	Slice	Label
1	0	41.590213	5.477949	41.588525	5.476261	0.010396	57	0.013505	corner
2	0	13.567984	5.604558	13.565732	5.611311	0.008207	45	0.013505	corner
3	0	13.707535	30.305131	13.714287	30.311883	0.008025	44	0.054020	corner
4	0	41.534505	30.197091	41.534505	30.203843	0.006931	38	0.054020	corner
5	0	0	0	27.600762	17.900825	0	0	0	center
6	6.322157	25.821484	8.656679	25.819222	8.657135	411.707142	2257365	0	star
7	6.322157	40.974049	22.782868	40.865801	22.737109	318.795287	1747935	0	star
8	6.322157	18.380251	24.227899	18.389331	24.194505	310.522169	1702574	0	star
9	6.322157	16.030388	16.773161	16.035948	16.749520	350.922767	1924088	0	star
10	6.322157	25.861999	13.099811	25.861577	13.091171	373.480926	2047773	0	star
11	6.322157	39.961177	19.312093	39.960506	19.313040	360.405091	1976079	0	star
12	6.322157	32.209330	16.705636	32.202388	16.698183	363.995866	1995767	0	star
13	6.322157	25.362315	20.919183	25.352785	20.904567	342.443008	1877594	0	star
