0	Area	X	Y	XM	YM	IntDen	RawIntDen	Slice	Label
1	0	40.871863	5.159492	40.877491	5.166245	0.014594	80	0.621300	corner
2	0	12.869465	5.315942	12.864963	5.314817	0.004196	23	0.621300	corner
3	0	40.969785	29.833657	40.972037	29.829156	0.014047	77	0.621300	corner
4	0	13.058556	29.986733	13.054054	29.991234	0.016783	92	0.621300	corner
5	0	13.058556	29.986733	26.942136	17.575363	0.016783	92	0.621300	center
6	6.323620	30.659807	23.582389	30.661181	23.579462	404.509030	2217385	0	star
7	6.323620	34.765790	20.111213	34.777002	20.082624	404.212587	2215760	0	star
8	6.323620	38.412551	22.826024	38.425615	22.804257	360.666004	1977052	0	star
9	6.323620	30.470716	15.856658	30.484023	15.870899	430.923790	2362182	0	star
10	6.323620	18.233806	26.216161	18.239517	26.211989	338.554859	1855846	0	star
11	6.323620	28.795907	27.337202	28.792767	27.328892	325.834830	1786119	0	star
12	6.323620	23.001608	10.224438	23.003355	10.237916	370.175332	2029179	0	star
13	6.323620	23.582389	19.314328	23.589577	19.297606	422.228265	2314516	0	star
