0	Area	X	Y	XM	YM	IntDen	RawIntDen	Slice	Label
1	0	41.376471	5.687586	41.372248	5.682518	0.003835	21	0.040541	corner
2	0	13.379425	6.041899	13.385338	6.047389	0.005296	29	0.040541	corner
3	0	13.696153	30.735262	13.696153	30.736951	0.009131	50	0.040541	corner
4	0	41.676306	30.531992	41.683063	30.534246	0.008583	47	0.040541	corner
5	0	0	0	27.534200	18.250276	0	0	0	center
6	6.330360	19.932734	12.500189	19.954157	12.550396	421.128703	2306031	0	star
7	6.330360	20.189495	14.270486	20.192655	14.230055	411.384069	2252671	0	star
8	6.330360	27.324738	16.270516	27.323308	16.253949	436.270505	2388945	0	star
9	6.330360	31.635614	15.094823	31.641185	15.065341	443.698231	2429618	0	star
10	6.330360	40.243852	18.189464	40.229289	18.177660	362.894106	1987148	0	star
11	6.330360	27.189601	9.581226	27.183122	9.596406	363.051160	1988008	0	star
12	6.330360	28.959898	19.392185	28.969578	19.360777	376.325484	2060696	0	star
13	6.330360	14.662384	21.621949	14.680559	21.591358	310.751550	1701624	0	star
14	6.330360	15.216446	25.540927	15.234762	25.541801	280.112018	1533847	0	star
15	6.330360	28.054478	23.432787	28.088879	23.357820	345.688327	1892932.000000	0	star
16	6.330360	28.568000	22.621964	28.514824	22.697117	390.074987	2135986	0	star
17	6.330360	34.973502	25.567954	34.999243	25.552049	284.143185	1555921	0	star
18	6.330360	38.838425	26.243640	38.837083	26.251543	288.378156	1579111	0	star
19	6.330360	32.270758	12.621813	32.270607	12.631998	380.426960	2083155	0	star
20	6.330360	13.662369	14.148863	13.810155	14.116128	287.364246	1573559	0	star
