0	Area	X	Y	XM	YM	IntDen	RawIntDen	Slice	Label
1	0	40.253005	5.274276	40.259745	5.277646	0.003635	20	0.026961	corner
2	0	12.253424	5.662264	12.247105	5.668583	0.004180	23	0.026961	corner
3	0	12.616698	30.352643	12.611080	30.351520	0.007269	40	0.026961	corner
4	0	40.506888	29.962832	40.502395	29.960584	0.008541	47	0.026961	corner
5	0	0	0	26.405081	17.814583	0	0	0	center
6	6.299349	27.082480	9.827341	27.086747	9.822647	411.498475	2264390	0	star
7	6.299349	39.552015	24.655976	39.512299	24.676367	314.169497	1728809	0	star
8	6.299349	22.323837	28.673189	22.332240	28.642817	253.685096	1395976	0	star
9	6.299349	21.541963	20.463517	21.546821	20.431344	371.878215	2046368	0	star
10	6.299349	25.262602	6.794211	25.264707	6.848703	371.434622	2043927	0	star
