0	Area	X	Y	XM	YM	IntDen	RawIntDen	Slice	Label
1	0	41.376471	5.687586	41.372248	5.682518	0.003835	21	0.040541	corner
2	0	13.379425	6.041899	13.385338	6.047389	0.005296	29	0.040541	corner
3	0	13.696153	30.735262	13.696153	30.736951	0.009131	50	0.040541	corner
4	0	41.676306	30.531992	41.683063	30.534246	0.008583	47	0.040541	corner
5	0	0	0	27.534200	18.250276	0	0	0	center
6	6.330360	17.284045	23.743602	17.264152	23.735305	412.755732	2260182	0	star
7	6.330360	26.405805	13.811020	26.390651	13.801431	465.157062	2547123	0	star
8	6.330360	33.351856	11.378551	33.344574	11.405792	419.181602	2295369	0	star
9	6.330360	33.676185	13.000197	33.670063	12.992214	417.672426	2287105	0	star
10	6.330360	29.027466	20.905722	29.030381	20.890453	372.575188	2040160	0	star
11	6.330360	30.176132	25.067947	30.182690	25.044563	344.867630	1888438	0	star
12	6.330360	21.973305	21.203023	21.969892	21.196859	356.328714	1951197	0	star
13	6.330360	22.635478	18.554335	22.645554	18.536528	377.367883	2066404	0	star
14	6.330360	17.175936	15.878619	17.161540	15.871397	354.850766	1943104	0	star
15	6.330360	14.797521	14.378596	14.796245	14.368569	351.926463	1927091	0	star
16	6.330360	40.797915	14.243459	40.655750	14.229115	345.389742	1891297	0	star
17	6.330360	32.351841	20.338146	32.353888	20.319209	357.631712	1958332	0	star
18	6.330360	34.027542	26.270668	34.034726	26.274822	298.107449	1632387	0	star
19	6.330360	31.257230	10.946112	31.255068	10.945449	363.857613	1992424	0	star
20	6.330360	23.270622	8.837972	23.267204	8.843228	355.848970	1948570	0	star
21	6.330360	21.081400	7.824443	21.084423	7.831184	332.530514	1820882	0	star
